"17761","Δηΐφοβος","Δηΐφοβος","Δηΐφοβος","46335","",""
"17773","Κλυμένη","Κλυμένη","Κλυμένη","47589","",""
"17777","Μαζαῖος","Μαζαῖος","Μαζαῖος","0","",""
"17786","Πολυσπέρχων","Πολυσπέρχων","Πολυσπέρχων","5214","",""
"17796","Πολυκλῆς","Πολυκλῆς","Πολυκλῆς","5210","",""
"17798","Κίος","Κίος","Κίος","29854","",""
"17814","Ἀναστάσιος","Ἀναστάσιος","Ἀναστάσιος","8520","",""
"17816","Λαοδάμας","Λαοδάμας","Λαοδάμας","22325","",""
"17821","Φῆλιξ","Φῆλιξ","Φῆλιξ","12781","",""
"17822","Δατάμης","Δατάμης","Δατάμης","0","",""
"17828","Ὑγίεια","Ὑγίεια","Ὑγίεια","48688","",""
"17831","Αἰμιλιανός","Αἰμιλιανός","Αἰμιλιανός","8373","",""
"17834","Κύθηρος","Κύθηρος","Κύθηρος","0","",""
"17837","Κίμβρος","Κίμβρος","Κίμβρος","0","",""
"17839","Βοῖος","Βοῖος","Βοῖος","45976","",""
"17842","Σέσωστρις","Σέσωστρις","Σέσωστρις","1098","",""
"17849","Ἰάμνεία","Ἰάμνεία","Ἰάμνεία","3387","",""
"17852","Σάλων","Σάλων","Σάλων","0","",""
"17854","Φάϋλλος","Φάϋλλος","Φάϋλλος","30590","",""
"17858","Δηϊδαμεία","Δηϊδαμεία","Δηϊδαμεία","2700","",""
"17863","Λιπαραῖος","Λιπαραῖος","Λιπαραῖος","0","",""
"17876","Εὐρυνόμη","Εὐρυνόμη","Εὐρυνόμη","0","",""
"17881","Ἀμυκλαῖος","Ἀμυκλαῖος","Ἀμυκλαῖος","48214","",""
"17884","Γένθιος","Γένθιος","Γένθιος","30037","",""
"17886","Σαρμάτης","Σαρμάτης","Σαρμάτης","7591","",""
"17892","Σερίφιος","Σερίφιος","Σερίφιος","23364","",""
"17898","Μανία","Μανία","Μανία","43847","",""
"17902","Ἑρμιών","Ἑρμιών","Ἑρμιών","6908","",""
"17903","Θαίς","Θαίς","Θαίς","5393","",""
"17905","Ἄγριος","Ἄγριος","Ἄγριος","27030","",""
"17908","Ἀνδροκλείδης","Ἀνδροκλείδης","Ἀνδροκλείδης","47312","",""
"17920","Τέβερις","Τέβερις","Τέβερις","12546","",""
"17936","Ἀμβρόσιος","Ἀμβρόσιος","Ἀμβρόσιος","21099","",""
"17943","Δίαιος","Δίαιος","Δίαιος","0","",""
"17945","Ἄβδηρος","Ἄβδηρος","Ἄβδηρος","0","",""
"17948","Πετόσιρις","Πετόσιρις","Πετόσιρις","893","",""
"17961","Δέξιππος","Δέξιππος","Δέξιππος","45237","",""
"17976","Πολιάς","Πολιάς","Πολιάς","0","",""
"17979","Πηνέλεως","Πηνέλεως","Πηνέλεως","46222","",""
"17989","Πόρος","Πόρος","Πόρος","5255","",""
"18000","Σουρήνας","Σουρήνας","Σουρήνας","46815","",""
"18004","Σωτίων","Σωτίων","Σωτίων","5956","",""
"18014","Φράστωρ","Φράστωρ","Φράστωρ","49358","",""
"18019","Νεάνθης","Νεάνθης","Νεάνθης","45311","",""
"18022","Ναιάς","Ναιάς","Ναιάς","0","",""
"18043","Ἄντιφος","Ἄντιφος","Ἄντιφος","49123","",""
"18045","Ἀγγαῖος","Ἀγγαῖος","Ἀγγαῖος","1780","",""
"18059","Βαρθολομαῖος","Βαρθολομαῖος","Βαρθολομαῖος","8963","",""
"18087","Κορός","Κορός","Κορός","0","",""
"18104","Ἔλεος","Ἔλεος","Ἔλεος","48745","",""
"18109","Κίρων","Κίρων","Κίρων","0","",""
"18144","Λῦσις","Λῦσις","Λῦσις","3889","44100",""
"18158","Πηλιάς","Πηλιάς","Πηλιάς","0","",""
"18161","Αἰσχρίων","Αἰσχρίων","Αἰσχρίων","1837","",""
"18164","Δημόστρατος","Δημόστρατος","Δημόστρατος","2748","",""
"18165","Ἐλευθέριος","Ἐλευθέριος","Ἐλευθέριος","9237","",""
"18170","Λεωδάμας","Λεωδάμας","Λεωδάμας","22325","",""
"18176","Ἐχεκράτης","Ἐχεκράτης","Ἐχεκράτης","2895","",""
"18177","Ἐτεόνικος","Ἐτεόνικος","Ἐτεόνικος","0","",""
"18184","Τωβιας","Τωβιας","Τωβιας","6314","",""
"18185","Τολμίδης","Τολμίδης","Τολμίδης","39490","",""
"18203","Πρύτανις","Πρύτανις","Πρύτανις","45352","",""
"18211","Ἰωήλ","Ἰωήλ","Ἰωήλ","30918","",""
"18212","Πυθοκλῆς","Πυθοκλῆς","Πυθοκλῆς","5367","",""
"18224","Ῥοδόπη","Ῥοδόπη","Ῥοδόπη","18254","",""
"18228","Θεσπέσιος","Θεσπέσιος","Θεσπέσιος","33006","",""
"18230","Ζωή","Ζωή","Ζωή","7874","",""
"18239","Σπιταμένης","Σπιταμένης","Σπιταμένης","46811","",""
"18243","Γέτας","Γέτας","Γέτας","3342","",""
"18259","Λευΐ","Λευΐ","Λευΐ","3855","",""
"18266","Φιλοστέφανος","Φιλοστέφανος","Φιλοστέφανος","3253","",""
"18267","Ἠλύσιος","Ἠλύσιος","Ἠλύσιος","48980","",""
"18273","Καλλιμέδων","Καλλιμέδων","Καλλιμέδων","40850","",""
"18278","Ἀμφίνομος","Ἀμφίνομος","Ἀμφίνομος","49116","",""
"18280","Βάρκας","Βάρκας","Βάρκας","0","",""
"18281","Ἀστεροπαῖος","Ἀστεροπαῖος","Ἀστεροπαῖος","2384","",""
"18282","Σιτάλκης","Σιτάλκης","Σιτάλκης","5775","",""
"18283","Μίμας","Μίμας","Μίμας","0","",""
"18286","Ἄνδρων","Ἄνδρων","Ἄνδρων","2039","",""
"18290","Δορίσκος","Δορίσκος","Δορίσκος","0","",""
"18294","Φάων","Φάων","Φάων","3196","",""
"18308","Ἀμφικτύων","Ἀμφικτύων","Ἀμφικτύων","49011","",""
"18316","Συλοσῶν","Συλοσῶν","Συλοσῶν","0","",""
"18319","Γαζαῖος","Γαζαῖος","Γαζαῖος","0","",""
"18320","Μανίλιος","Μανίλιος","Μανίλιος","24548","",""
"18326","Γρηγόριος","Γρηγόριος","Γρηγόριος","6859","",""
"18328","Τόξαρις","Τόξαρις","Τόξαρις","0","",""
"18330","Σῖμος","Σῖμος","Σῖμος","5749","",""
"18335","Ὀδρύσης","Ὀδρύσης","Ὀδρύσης","0","",""
"18337","Κλειτόριος","Κλειτόριος","Κλειτόριος","3632","",""
"18347","Χαρώνδης","Χαρώνδης","Χαρώνδης","45977","",""
"18370","Σαγγάριος","Σαγγάριος","Σαγγάριος","0","",""
"18381","Μαραθώνιος","Μαραθώνιος","Μαραθώνιος","39967","",""
"18387","Ποικίλη","Ποικίλη","Ποικίλη","49577","",""
"18394","Κορκυραῖος","Κορκυραῖος","Κορκυραῖος","40236","",""
"18408","Πρωτογένης","Πρωτογένης","Πρωτογένης","5305","",""
"18419","Γραικός","Γραικός","Γραικός","41885","",""
"18420","Ἀλκυόνη","Ἀλκυόνη","Ἀλκυόνη","48999","",""
"18423","Πύραμος","Πύραμος","Πύραμος","49730","",""
"18426","Κλεωναῖος","Κλεωναῖος","Κλεωναῖος","3664","",""
"18427","Ἵππων","Ἵππων","Ἵππων","3428","",""
"18441","Σεβαστή","Σεβαστή","Σεβαστή","0","",""
"18450","Ὀξυάρτης","Ὀξυάρτης","Ὀξυάρτης","46745","",""
"18456","Πανταλέων","Πανταλέων","Πανταλέων","4851","",""
"18463","Ἀξίοχος","Ἀξίοχος","Ἀξίοχος","2436","",""
"18471","Κηρός","Κηρός","Κηρός","9873","",""
"18473","Τραλλιανός","Τραλλιανός","Τραλλιανός","12625","",""
"18479","Παμμένης","Παμμένης","Παμμένης","4817","",""
"18498","Αἴπυτος","Αἴπυτος","Αἴπυτος","0","",""
"18508","Ἕλος","Ἕλος","Ἕλος","43636","",""
"18517","Ἰνδική","Ἰνδική","Ἰνδική","18327","",""
"18532","Διοσκόρος","Διοσκόρος","Διοσκόρος","2828","",""
"18537","Καμίλλος","Καμίλλος","Καμίλλος","44842","",""
"18540","Μίκκαλος","Μίκκαλος","Μίκκαλος","10623","",""
"18542","Μέθη","Μέθη","Μέθη","10568","",""
"18550","Γράνικος","Γράνικος","Γράνικος","43622","",""
"18551","Εὐφράνωρ","Εὐφράνωρ","Εὐφράνωρ","3086","",""
"18561","Μούκιος","Μούκιος","Μούκιος","0","",""
"18587","Λακύδης","Λακύδης","Λακύδης","37859","",""
"18590","Γυμνός","Γυμνός","Γυμνός","32514","",""
"18593","Ἐχίων","Ἐχίων","Ἐχίων","49157","",""
"18601","Ἀμένωφις","Ἀμένωφις","Ἀμένωφις","8042","",""
"18602","Ἀρχῖνος","Ἀρχῖνος","Ἀρχῖνος","2209","",""
"18604","Γεραιστός","Γεραιστός","Γεραιστός","0","",""
"18607","Θέρμουθις","Θέρμουθις","Θέρμουθις","1381","",""
"18623","Ἐπικλέης","Ἐπικλέης","Ἐπικλέης","9272","",""
"18628","Περιήρης","Περιήρης","Περιήρης","0","",""
"18629","Σκίρος","Σκίρος","Σκίρος","0","",""
"18637","Ἐπιμηθεύς","Ἐπιμηθεύς","Ἐπιμηθεύς","49026","",""
"18638","Προφήτης","Προφήτης","Προφήτης","35735","",""
"18650","Πρόμαχος","Πρόμαχος","Πρόμαχος","7978","",""
"18669","Κοίρανος","Κοίρανος","Κοίρανος","22190","",""
"18673","Λέρος","Λέρος","Λέρος","25318","",""
"18674","Κόλαξ","Κόλαξ","Κόλαξ","48887","",""
"18676","Λασθένης","Λασθένης","Λασθένης","44895","",""
"18685","Φιλοκτήμων","Φιλοκτήμων","Φιλοκτήμων","44300","",""
"18695","Πιερίς","Πιερίς","Πιερίς","23141","44120",""
"18703","Ὀρνίας","Ὀρνίας","Ὀρνίας","4702","",""
"18704","Δᾶτις","Δᾶτις","Δᾶτις","49794","",""
"18709","Χαιρήμων","Χαιρήμων","Χαιρήμων","2555","",""
"18729","Δομέτιος","Δομέτιος","Δομέτιος","2856","",""
"18733","Ζεβεδαῖος","Ζεβεδαῖος","Ζεβεδαῖος","6436","",""
"18738","Χαμαιλέων","Χαμαιλέων","Χαμαιλέων","45648","",""
"18748","Κέλερ","Κέλερ","Κέλερ","7017","",""
"18757","Κολωνός","Κολωνός","Κολωνός","25307","",""
"18760","Ὅμοιος","Ὅμοιος","Ὅμοιος","22671","",""
"18765","Φιλύλλιος","Φιλύλλιος","Φιλύλλιος","45338","",""
"18778","Φάλαικος","Φάλαικος","Φάλαικος","45851","",""
"18782","Κρᾶθις","Κρᾶθις","Κρᾶθις","0","",""
"18783","Μῆτις","Μῆτις","Μῆτις","10615","",""
"18788","Ἀρσάμης","Ἀρσάμης","Ἀρσάμης","2315","",""
"18793","Εὐρυτίων","Εὐρυτίων","Εὐρυτίων","49461","",""
"18798","Διώνη","Διώνη","Διώνη","27323","",""
"18813","Νασικᾶς","Νασικᾶς","Νασικᾶς","49676","",""
"18814","Ἰερεμίας","Ἰερεμίας","Ἰερεμίας","3405","",""
"18816","Θεογένης","Θεογένης","Θεογένης","5477","",""
"18822","Μηθύμνη","Μηθύμνη","Μηθύμνη","0","",""
"18830","Λάδη","Λάδη","Λάδη","0","",""
"18831","Ἀγαθῖνος","Ἀγαθῖνος","Ἀγαθῖνος","1757","",""
"18835","Οὐίνιος","Οὐίνιος","Οὐίνιος","10922","",""
"18842","Μαντίθεος","Μαντίθεος","Μαντίθεος","0","",""
"18851","Στράτος","Στράτος","Στράτος","23420","",""
"18852","Δηϊόταρος","Δηϊόταρος","Δηϊόταρος","41328","",""
"18869","Σουσάννα","Σουσάννα","Σουσάννα","5838","",""
"18870","Περαία","Περαία","Περαία","0","",""
"18872","Πύθια","Πύθια","Πύθια","43325","",""
"18875","Λαοδικεύς","Λαοδικεύς","Λαοδικεύς","10103","",""
"18880","Τυχιάδης","Τυχιάδης","Τυχιάδης","0","",""
"18888","Εὐπόλεμος","Εὐπόλεμος","Εὐπόλεμος","3111","",""
"18893","Ποινή","Ποινή","Ποινή","0","",""
"18897","Ἀλφεός","Ἀλφεός","Ἀλφεός","1898","",""
"18904","Ἰᾶπυξ","Ἰᾶπυξ","Ἰᾶπυξ","16382","",""
"18912","Σοφιστής","Σοφιστής","Σοφιστής","23406","",""
"18927","Νεστορίδης","Νεστορίδης","Νεστορίδης","0","",""
"18928","Φούρνιος","Φούρνιος","Φούρνιος","47620","",""
"18934","Φιλόδημος","Φιλόδημος","Φιλόδημος","3257","",""
"18937","Μισαήλ","Μισαήλ","Μισαήλ","27391","10453",""
"18938","Ἀγαθός","Ἀγαθός","Ἀγαθός","1762","",""
"18957","Μυρτάλη","Μυρτάλη","Μυρτάλη","4175","",""
"18958","Εὖρος","Εὖρος","Εὖρος","32987","",""
"18968","Πισᾶτις","Πισᾶτις","Πισᾶτις","24687","",""
"18973","Ἔλατος","Ἔλατος","Ἔλατος","9235","",""
"18988","Σκαμάνδριος","Σκαμάνδριος","Σκαμάνδριος","49299","",""
"18990","Κρηθεύς","Κρηθεύς","Κρηθεύς","46330","",""
"18993","Μαιάς","Μαιάς","Μαιάς","33352","",""
"19016","Σχοινεύς","Σχοινεύς","Σχοινεύς","47056","",""
"19017","Παριανός","Παριανός","Παριανός","11245","",""
"19019","Φήμιος","Φήμιος","Φήμιος","46766","",""
"19033","Πακτύης","Πακτύης","Πακτύης","43737","",""
"19043","Ἀκύλλιος","Ἀκύλλιος","Ἀκύλλιος","8391","",""
"19048","Κράντωρ","Κράντωρ","Κράντωρ","28446","",""
"19059","Σίττας","Σίττας","Σίττας","12183","",""
"19063","Ἀριανός","Ἀριανός","Ἀριανός","2312","",""
"19073","Παλαίμων","Παλαίμων","Παλαίμων","4806","",""
"19078","Ἡγήμων","Ἡγήμων","Ἡγήμων","4524","",""
"19101","Οὖτις","Οὖτις","Οὖτις","0","",""
"19115","Ναθαναήλ","Ναθαναήλ","Ναθαναήλ","14308","",""
"19117","Στάφυλος","Στάφυλος","Στάφυλος","5858","",""
"19125","Τιμαγόρας","Τιμαγόρας","Τιμαγόρας","6248","",""
"19136","Ἀμεινίας","Ἀμεινίας","Ἀμεινίας","1940","",""
"19139","Ἀρίσβη","Ἀρίσβη","Ἀρίσβη","0","",""
"19154","Μαμίλιος","Μαμίλιος","Μαμίλιος","30757","",""
"19158","Ἀφροδισιάς","Ἀφροδισιάς","Ἀφροδισιάς","37312","",""
"19183","Ἀμιναῖος","Ἀμιναῖος","Ἀμιναῖος","0","",""
"19190","Σινωπίς","Σινωπίς","Σινωπίς","0","",""
"19194","Φέρης","Φέρης","Φέρης","38887","",""
"19201","Ρουβήν","Ρουβήν","Ρουβήν","11870","",""
"19202","Οὐετούριος","Οὐετούριος","Οὐετούριος","10904","",""
"19208","Μυρμιδών","Μυρμιδών","Μυρμιδών","4171","",""
"19214","Ἀμειψίας","Ἀμειψίας","Ἀμειψίας","45839","",""
"19235","Κῆϋξ","Κῆϋξ","Κῆϋξ","0","",""
"19242","Περίφας","Περίφας","Περίφας","0","",""
"19245","Διοφάνης","Διοφάνης","Διοφάνης","2788","",""
"19250","Λίβιος","Λίβιος","Λίβιος","22335","",""
"19254","Μικρός","Μικρός","Μικρός","4117","",""
"19257","Σαβά","Σαβά","Σαβά","27995","",""
"19269","Ταυρίσκος","Ταυρίσκος","Ταυρίσκος","6133","",""
"19292","Μελάνωπος","Μελάνωπος","Μελάνωπος","0","",""
"19294","Λαιος","Λαιος","Λαιος","22295","",""
"19298","Κάλλαισχρος","Κάλλαισχρος","Κάλλαισχρος","49278","",""
"19316","Εὐδαμίδας","Εὐδαμίδας","Εὐδαμίδας","0","",""
"19329","Κέθηγος","Κέθηγος","Κέθηγος","9836","",""
"19339","Μεγαβάτης","Μεγαβάτης","Μεγαβάτης","49145","",""
"19341","Ἀλωεύς","Ἀλωεύς","Ἀλωεύς","0","",""
"19347","Ἀρισταίνετος","Ἀρισταίνετος","Ἀρισταίνετος","25300","",""
"19360","Ἐνιπεύς","Ἐνιπεύς","Ἐνιπεύς","0","",""
"19370","Αἴσων","Αἴσων","Αἴσων","42079","",""
"19374","Δαρδανεύς","Δαρδανεύς","Δαρδανεύς","0","",""
"19378","Δαίμων","Δαίμων","Δαίμων","2667","",""
"19385","Ἀέτιος","Ἀέτιος","Ἀέτιος","39428","",""
"19391","Κίνυψ","Κίνυψ","Κίνυψ","0","",""
"19397","Ἡγήσιππος","Ἡγήσιππος","Ἡγήσιππος","4526","",""
"19405","Δέσποινα","Δέσποινα","Δέσποινα","0","",""
"19412","Βῶλις","Βῶλις","Βῶλις","2543","",""
"19422","Δημοκήδης","Δημοκήδης","Δημοκήδης","48231","",""
"19440","Ἅλιος","Ἅλιος","Ἅλιος","8427","7528","46401"
"19452","Τάγος","Τάγος","Τάγος","0","",""
"19454","Ἱππομέδων","Ἱππομέδων","Ἱππομέδων","4624","",""
"19461","Ἀρριδαῖος","Ἀρριδαῖος","Ἀρριδαῖος","2313","",""
"19464","Φιλάμμων","Φιλάμμων","Φιλάμμων","3224","",""
"19471","Φιλιστίων","Φιλιστίων","Φιλιστίων","3238","",""
"19472","Ἄνουβις","Ἄνουβις","Ἄνουβις","2053","",""
"19477","Καλλῖνος","Καλλῖνος","Καλλῖνος","25428","",""
"19479","Ὑγιεινός","Ὑγιεινός","Ὑγιεινός","45802","",""
"19483","Ἱππαρῖνος","Ἱππαρῖνος","Ἱππαρῖνος","48845","",""
"19484","Βακχίς","Βακχίς","Βακχίς","43514","2460",""
"19485","Ἕσπερος","Ἕσπερος","Ἕσπερος","3019","",""
"19486","Θῶν","Θῶν","Θῶν","1384","",""
"19488","Μαμερτῖνος","Μαμερτῖνος","Μαμερτῖνος","6516","",""
"19489","Πολυδάμας","Πολυδάμας","Πολυδάμας","5207","",""
"19496","Ὁστίλιος","Ὁστίλιος","Ὁστίλιος","27194","",""
"19513","Σώπατρος","Σώπατρος","Σώπατρος","5961","",""
"19543","Ἡρόδωρος","Ἡρόδωρος","Ἡρόδωρος","4579","",""
"19548","Ἀπελλής","Ἀπελλής","Ἀπελλής","2105","",""
"19572","Πρόκλος","Πρόκλος","Πρόκλος","11798","",""
"19574","Κάλλιστος","Κάλλιστος","Κάλλιστος","3561","",""
"19579","Ἄμανος","Ἄμανος","Ἄμανος","28745","",""
"19586","Εὔφρων","Εὔφρων","Εὔφρων","3037","",""
"19588","Σαραπίων","Σαραπίων","Σαραπίων","5663","",""
"19591","Δόρκων","Δόρκων","Δόρκων","2863","",""
"19598","Ἀριστεύς","Ἀριστεύς","Ἀριστεύς","2258","",""
"19611","Μέλης","Μέλης","Μέλης","24261","",""
"19613","Θριάσιος","Θριάσιος","Θριάσιος","0","",""
"19614","Ἄννιος","Ἄννιος","Ἄννιος","8561","",""
"19618","Μίκων","Μίκων","Μίκων","22513","",""
"19633","Βασιλίς","Βασιλίς","Βασιλίς","2468","44063",""
"19640","Πελωριάς","Πελωριάς","Πελωριάς","0","",""
"19641","Ἄσσιος","Ἄσσιος","Ἄσσιος","0","",""
"19663","Φιλώνδας","Φιλώνδας","Φιλώνδας","0","",""
"19666","Σαλομών","Σαλομών","Σαλομών","5814","",""
"19673","Κανδάκη","Κανδάκη","Κανδάκη","16548","",""
"19675","Σκαῦρος","Σκαῦρος","Σκαῦρος","45357","",""
"19700","Ἀκρότατος","Ἀκρότατος","Ἀκρότατος","0","",""
"19707","Νήριτος","Νήριτος","Νήριτος","0","",""
"19711","Ἀκουσίλαος","Ἀκουσίλαος","Ἀκουσίλαος","1871","",""
"19719","Ἀνθεμίων","Ἀνθεμίων","Ἀνθεμίων","0","",""
"19721","Κόμων","Κόμων","Κόμων","3730","",""
"19737","Ἀχαΐα","Ἀχαΐα","Ἀχαΐα","0","",""
"19747","Σύμη","Σύμη","Σύμη","0","",""
"19752","Ὀκταούϊος","Ὀκταούϊος","Ὀκταούϊος","10833","",""
"19754","Βασιλεύς","Βασιλεύς","Βασιλεύς","8974","",""
"19759","Νῖνος","Νῖνος","Νῖνος","4342","",""
"19762","Τερτία","Τερτία","Τερτία","12510","",""
"19774","Εὐρυφῶν","Εὐρυφῶν","Εὐρυφῶν","35026","",""
"19794","Μισγόλας","Μισγόλας","Μισγόλας","0","",""
"19810","Παννόνιος","Παννόνιος","Παννόνιος","26335","",""
"19816","Ἰόλη","Ἰόλη","Ἰόλη","46093","",""
"19817","Φάλανθος","Φάλανθος","Φάλανθος","46087","",""
"19822","Σισιμίθρης","Σισιμίθρης","Σισιμίθρης","46674","",""
"19825","Ταυλάντιος","Ταυλάντιος","Ταυλάντιος","36815","",""
"19828","Εὐρυσθένης","Εὐρυσθένης","Εὐρυσθένης","49112","",""
"19831","Ἔπαφος","Ἔπαφος","Ἔπαφος","45243","",""
"19832","Ἀντίκυρα","Ἀντίκυρα","Ἀντίκυρα","0","",""
"19837","Βονιφάτιος","Βονιφάτιος","Βονιφάτιος","9039","",""
"19845","Φωσφόρος","Φωσφόρος","Φωσφόρος","12857","",""
"19858","Δημαινέτη","Δημαινέτη","Δημαινέτη","0","",""
"19867","Κυνίσκος","Κυνίσκος","Κυνίσκος","3793","",""
"19881","Ἀνταγόρας","Ἀνταγόρας","Ἀνταγόρας","45628","",""
"19886","Νίκαρχος","Νίκαρχος","Νίκαρχος","4333","",""
"19887","Ἠπειρωτικός","Ἠπειρωτικός","Ἠπειρωτικός","0","",""
"19892","Μιλύας","Μιλύας","Μιλύας","0","",""
"19897","Ἡραιεύς","Ἡραιεύς","Ἡραιεύς","18617","",""
"19913","Χάριλλος","Χάριλλος","Χάριλλος","49262","",""
"19914","Διομέδων","Διομέδων","Διομέδων","2794","",""
"19916","Ἐλευθεραί","Ἐλευθεραί","Ἐλευθεραί","47704","",""
"19917","Μαίων","Μαίων","Μαίων","46125","",""
"19930","Ἀκάνθιος","Ἀκάνθιος","Ἀκάνθιος","43903","",""
"19933","Τιρύνθιος","Τιρύνθιος","Τιρύνθιος","0","",""
"19936","Σπένδιος","Σπένδιος","Σπένδιος","0","",""
"19953","Λεώστρατος","Λεώστρατος","Λεώστρατος","3836","",""
"19957","Φαινίας","Φαινίας","Φαινίας","45330","",""
"19958","Εὐρωπαῖος","Εὐρωπαῖος","Εὐρωπαῖος","16382","",""
"19965","Ἠλεκτρύων","Ἠλεκτρύων","Ἠλεκτρύων","0","",""
"19994","Θάμαρ","Θάμαρ","Θάμαρ","0","",""
"19995","Πάγγαιον","Πάγγαιον","Πάγγαιον","0","",""
"20017","Οἰνοπίων","Οἰνοπίων","Οἰνοπίων","0","",""
"20019","Ἀνδρόγεως","Ἀνδρόγεως","Ἀνδρόγεως","46216","",""
"20025","Ἀρχεβιάδης","Ἀρχεβιάδης","Ἀρχεβιάδης","2212","",""
"20028","Ἄτυς","Ἄτυς","Ἄτυς","46876","",""
"20030","Δίη","Δίη","Δίη","0","",""
"20032","Σελγεύς","Σελγεύς","Σελγεύς","16382","",""
"20034","Κρώβυλος","Κρώβυλος","Κρώβυλος","45923","",""
"20045","Διογείτων","Διογείτων","Διογείτων","0","",""
"20056","Θηριππίδης","Θηριππίδης","Θηριππίδης","0","",""
"20060","Τιμόχαρις","Τιμόχαρις","Τιμόχαρις","6264","",""
"20071","Νυσαῖος","Νυσαῖος","Νυσαῖος","0","",""
"20076","Ἀνάνιος","Ἀνάνιος","Ἀνάνιος","45194","",""
"20078","Αἰμιλία","Αἰμιλία","Αἰμιλία","21038","",""
"20089","Ἀππία","Ἀππία","Ἀππία","32456","",""
"20094","Βόηθος","Βόηθος","Βόηθος","2527","",""
"20119","Κάρανος","Κάρανος","Κάρανος","22096","",""
"20121","Ὦς","Ὦς","Ὦς","35679","",""
"20122","Βούζης","Βούζης","Βούζης","44181","",""
"20123","Κῶος","Κῶος","Κῶος","48833","48833",""
"20139","Κραναός","Κραναός","Κραναός","49440","",""
"20166","Ῥουτίλιος","Ῥουτίλιος","Ῥουτίλιος","11875","",""
"20183","Μετανείρα","Μετανείρα","Μετανείρα","46174","",""
"20190","Ὑπάτιος","Ὑπάτιος","Ὑπάτιος","12701","",""
"20191","Πανθοΐδης","Πανθοΐδης","Πανθοΐδης","46754","",""
"20200","Φοίβη","Φοίβη","Φοίβη","38919","",""
"20201","Θρασύλοχος","Θρασύλοχος","Θρασύλοχος","0","",""
"20205","Ταλαός","Ταλαός","Ταλαός","0","",""
"20206","Μυρίνη","Μυρίνη","Μυρίνη","4170","",""
"20207","Παρμενίσκος","Παρμενίσκος","Παρμενίσκος","4898","",""
"20217","Σφήττιος","Σφήττιος","Σφήττιος","0","",""
"20237","Νέστος","Νέστος","Νέστος","4267","",""
"20238","Μάμερκος","Μάμερκος","Μάμερκος","45297","",""
"20254","Ὀλβία","Ὀλβία","Ὀλβία","0","",""
"20267","Διοσκουριάς","Διοσκουριάς","Διοσκουριάς","29761","",""
"20319","Βάθυλλος","Βάθυλλος","Βάθυλλος","2466","",""
"20320","Δαφναῖος","Δαφναῖος","Δαφναῖος","32519","",""
"20321","Τιμόμαχος","Τιμόμαχος","Τιμόμαχος","45383","",""
"20330","Λάπιθος","Λάπιθος","Λάπιθος","0","",""
"20336","Ἀντιφών","Ἀντιφών","Ἀντιφών","2071","",""
"20344","Ξανθίας","Ξανθίας","Ξανθίας","27497","",""
"20353","Ἀμφίμαχος","Ἀμφίμαχος","Ἀμφίμαχος","32476","",""
"20364","Λευίς","Λευίς","Λευίς","3855","",""
"20367","Ἀρεύς","Ἀρεύς","Ἀρεύς","263","46395",""
"20370","Τιτανίς","Τιτανίς","Τιτανίς","0","",""
"20372","Αἴνιος","Αἴνιος","Αἴνιος","43901","",""
"20381","Θεόμνηστος","Θεόμνηστος","Θεόμνηστος","5498","",""
"20385","Ἀριανή","Ἀριανή","Ἀριανή","0","",""
"20397","Ῥοδῶπις","Ῥοδῶπις","Ῥοδῶπις","0","",""
"20427","Κύδων","Κύδων","Κύδων","46332","",""
"20439","Μάγης","Μάγης","Μάγης","0","",""
"20447","Βισάλτης","Βισάλτης","Βισάλτης","0","",""
"20450","Μερόπη","Μερόπη","Μερόπη","0","",""
"20453","Λυκιακός","Λυκιακός","Λυκιακός","16382","",""
"20454","Ἡδονή","Ἡδονή","Ἡδονή","39865","",""
"20458","Ἄτοσσα","Ἄτοσσα","Ἄτοσσα","0","",""
"20461","Δρουσιανή","Δρουσιανή","Δρουσιανή","0","",""
"20478","Φωκυλίδης","Φωκυλίδης","Φωκυλίδης","45852","",""
"20479","Ἀλήτης","Ἀλήτης","Ἀλήτης","46099","",""
"20481","Φυλότιμος","Φυλότιμος","Φυλότιμος","0","",""
"20499","Χαρίτων","Χαρίτων","Χαρίτων","2586","",""
"20501","Τίφυς","Τίφυς","Τίφυς","46293","",""
"20508","Μόσχος","Μόσχος","Μόσχος","4165","",""
"20511","Εὐρυκλῆς","Εὐρυκλῆς","Εὐρυκλῆς","49029","",""
"20517","Βάτων","Βάτων","Βάτων","2471","",""
"20518","Κύιντος","Κύιντος","Κύιντος","3614","",""
"20535","Κορωνίς","Κορωνίς","Κορωνίς","33153","",""
"20555","Ὤρ","Ὤρ","Ὤρ","356","",""
"20566","Φρυνίων","Φρυνίων","Φρυνίων","49307","",""
"20581","Δαρδάνιος","Δαρδάνιος","Δαρδάνιος","48973","",""
"20588","Κλοίλιος","Κλοίλιος","Κλοίλιος","47691","",""
"20598","Κομβάβος","Κομβάβος","Κομβάβος","0","",""
"20599","Ἀέροπος","Ἀέροπος","Ἀέροπος","1732","",""
"20604","Λυσιστράτη","Λυσιστράτη","Λυσιστράτη","18349","",""
"20609","Χρόνος","Χρόνος","Χρόνος","26743","",""
"20624","Φῆστος","Φῆστος","Φῆστος","25842","",""
"20630","Ὀλοφέρνης","Ὀλοφέρνης","Ὀλοφέρνης","0","",""
